visual_id,legacy_feature_id,feature_id,working_feature_ids,feature_link_status,feature_link_evidence,module,route_name,route_path,role,site_scope,viewport,state,pattern_type,component_anchor,implementation,trigger,screenshot,internal_baseline,classification,observed_notes,finding_ids
VIS-021017,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.store,catering/products,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,created/recorded,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): store at app/Http/Controllers/Catering/ProductController.php:28. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017680,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.destroy,catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,cancelled/removed/archived,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): destroy at app/Http/Controllers/Catering/ProductController.php:69. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017683,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.update,catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,updated/revised,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): update at app/Http/Controllers/Catering/ProductController.php:49. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021018,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.store | catering.products.update,catering/products | catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,validation/error source state,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact validation/error/abort signal in app/Http/Controllers/Catering/ProductController.php:28-47 | app/Http/Controllers/Catering/ProductController.php:49-67. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021019,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.index | catering.products.store | catering.products.destroy | catering.products.update,catering/products | catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-0099 middleware web, auth, verified, permission:catering.products.view; app/Http/Controllers/Catering/ProductController.php:12 | ROUTE-0100 middleware web, auth, verified, permission:catering.products.view, permission:catering.products.manage; app/Http/Controllers/Catering/ProductController.php:28 | ROUTE-0101 middleware web, auth, verified, permission:catering.products.view, permission:catering.products.manage; app/Http/Controllers/Catering/ProductController.php:69 | ROUTE-0102 middleware web, auth, verified, permission:catering.products.view, permission:catering.products.manage; app/Http/Controllers/Catering/ProductController.php:49. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021020,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.destroy | catering.products.update,catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,not-found/direct-object applicability,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact model-binding/find-or-fail signal in app/Http/Controllers/Catering/ProductController.php:69-79 | app/Http/Controllers/Catering/ProductController.php:49-67. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021021,SITE-PRODUCT,CAP-SITE-PRODUCT-LIFECYCLE,CAP-SITE-PRODUCT-LIFECYCLE,source_family_one_to_one,source family SITE-PRODUCT has exactly one final target,"Sites, facilities and catering",catering.products.destroy,catering/products/{product},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,destructive confirmation applicability gap,material-state-applicability,app/Http/Controllers/Catering/ProductController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Destructive action token(s) destroy are exact, but no mapped page confirmation signal was established. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017684,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,exact_working_key,legacy feature_id exactly equals final working key SITE-QUALITY-CHECKLIST,"Sites, facilities and catering",quality.checklist,quality/checklist,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,resources/js/pages/quality/checklist.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: App\Http\Controllers\QualityChecklistController at app/Http/Controllers/QualityChecklistController.php:9. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021022,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,exact_working_key,legacy feature_id exactly equals final working key SITE-QUALITY-CHECKLIST,"Sites, facilities and catering",quality.checklist,quality/checklist,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,resources/js/pages/quality/checklist.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2341 middleware web, auth, verified; app/Http/Controllers/QualityChecklistController.php:9. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021023,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,SITE-QUALITY-CHECKLIST,exact_working_key,legacy feature_id exactly equals final working key SITE-QUALITY-CHECKLIST,"Sites, facilities and catering",,,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,presentation-state applicability gap,material-state-applicability,resources/js/pages/quality/checklist.tsx,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Mapped render/action page(s) resources/js/pages/quality/checklist.tsx contain no exact loading, empty/no-results, or error-state signal under the conservative scanner; none is assumed. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017688,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.index | catering.recipes.show | catering.recipes.edit | catering.recipes.create,catering/recipes | catering/recipes/{recipe} | catering/recipes/{recipe}/edit | catering/recipes/create,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: index at app/Http/Controllers/Catering/RecipeController.php:13 | show at app/Http/Controllers/Catering/RecipeController.php:22 | edit at app/Http/Controllers/Catering/RecipeController.php:34 | create at app/Http/Controllers/Catering/RecipeController.php:28. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021024,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.store,catering/recipes,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,created/recorded,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): store at app/Http/Controllers/Catering/RecipeController.php:49. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017692,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.destroy,catering/recipes/{recipe},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,cancelled/removed/archived,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): destroy at app/Http/Controllers/Catering/RecipeController.php:125. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017695,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.update,catering/recipes/{recipe},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,updated/revised,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): update at app/Http/Controllers/Catering/RecipeController.php:83. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021025,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.store | catering.recipes.update,catering/recipes | catering/recipes/{recipe},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,validation/error source state,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact validation/error/abort signal in app/Http/Controllers/Catering/RecipeController.php:49-81 | app/Http/Controllers/Catering/RecipeController.php:83-123. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021026,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.index | catering.recipes.store | catering.recipes.destroy | catering.recipes.show | catering.recipes.update | catering.recipes.edit | catering.recipes.create,catering/recipes | catering/recipes/{recipe} | catering/recipes/{recipe}/edit | catering/recipes/create,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-0103 middleware web, auth, verified, permission:catering.recipes.view; app/Http/Controllers/Catering/RecipeController.php:13 | ROUTE-0104 middleware web, auth, verified, permission:catering.recipes.view, permission:catering.recipes.manage; app/Http/Controllers/Catering/RecipeController.php:49 | ROUTE-0105 middleware web, auth, verified, permission:catering.recipes.view, permission:catering.recipes.manage; app/Http/Controllers/Catering/RecipeController.php:125 | ROUTE-0106 middleware web, auth, verified, permission:catering.recipes.view; app/Http/Controllers/Catering/RecipeController.php:22 | ROUTE-0107 middleware web, auth, verified, permission:catering.recipes.view, permission:catering.recipes.manage; app/Http/Controllers/Catering/RecipeController.php:83 | ROUTE-0108 middleware web, auth, verified, permission:catering.recipes.view, permission:catering.recipes.manage; app/Http/Controllers/Catering/RecipeController.php:34 | ROUTE-0109 middleware web, auth, verified, permission:catering.recipes.view, permission:catering.recipes.manage; app/Http/Controllers/Catering/RecipeController.php:28. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021027,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.destroy | catering.recipes.show | catering.recipes.update | catering.recipes.edit,catering/recipes/{recipe} | catering/recipes/{recipe}/edit,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,not-found/direct-object applicability,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact model-binding/find-or-fail signal in app/Http/Controllers/Catering/RecipeController.php:125-136 | app/Http/Controllers/Catering/RecipeController.php:22-26 | app/Http/Controllers/Catering/RecipeController.php:83-123 | app/Http/Controllers/Catering/RecipeController.php:34-47. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021028,SITE-RECIPE,CAP-SITE-RECIPE-LIFECYCLE,CAP-SITE-RECIPE-LIFECYCLE,source_family_one_to_one,source family SITE-RECIPE has exactly one final target,"Sites, facilities and catering",catering.recipes.destroy,catering/recipes/{recipe},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,destructive confirmation applicability gap,material-state-applicability,app/Http/Controllers/Catering/RecipeController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Destructive action token(s) destroy are exact, but no mapped page confirmation signal was established. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017696,SITE-ROUTE-SITES-CHECKLISTS-RUNS,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-CHECKLISTS-RUNS has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-2748; route targets=CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.checklists.runs,sites/{site}/checklists/runs,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: Closure at routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021029,SITE-ROUTE-SITES-CHECKLISTS-RUNS,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-CHECKLISTS-RUNS has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-2748; route targets=CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.checklists.runs,sites/{site}/checklists/runs,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2748 middleware web, auth, verified, permission:sites.viewAny; routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017699,SITE-ROUTE-SITES-CHECKLISTS-SHOW-RUN,CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION,CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-CHECKLISTS-SHOW-RUN has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-0115; route targets=CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.checklists.showRun,checklists/runs/{run},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: Closure at routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021030,SITE-ROUTE-SITES-CHECKLISTS-SHOW-RUN,CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION,CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-CHECKLISTS-SHOW-RUN has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-0115; route targets=CAP-SITE-SITE-CHECKLIST-RUN-EXECUTION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.checklists.showRun,checklists/runs/{run},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-0115 middleware web, auth, verified, permission:checklists.view; routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-017702,SITE-ROUTE-SITES-HOUSE-CHECKLISTS-INDEX,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-HOUSE-CHECKLISTS-INDEX has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-2803; route targets=CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.house-checklists.index,sites/{site}/house-checklists,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,read/list/detail,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact GET/HEAD actions: Closure at routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021031,SITE-ROUTE-SITES-HOUSE-CHECKLISTS-INDEX,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION,global_exact_route,legacy feature_id SITE-ROUTE-SITES-HOUSE-CHECKLISTS-INDEX has no exact final key or retained source-family lineage; global exact inventory route_ids=ROUTE-2803; route targets=CAP-SITE-SITE-CHECKLIST-ASSIGNMENT-RUN-CREATION; inventory page_ids=none; page targets=none; unique exact target relation promoted without family inheritance,"Sites, facilities and catering",sites.house-checklists.index,sites/{site}/house-checklists,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,routes/*.php closure,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2803 middleware web, auth, verified, permission:sites.viewAny; routes/*.php closure:line unresolved. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021032,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.store,sites/checklists/templates,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,created/recorded,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): store at app/Http/Controllers/Sites/SiteChecklistTemplateController.php:19. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017709,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.destroy,sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,cancelled/removed/archived,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): destroy at app/Http/Controllers/Sites/SiteChecklistTemplateController.php:66. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017712,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.update,sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,updated/revised,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): update at app/Http/Controllers/Sites/SiteChecklistTemplateController.php:43. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021033,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.store | sites.checklists.templates.update,sites/checklists/templates | sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,validation/error source state,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact validation/error/abort signal in app/Http/Controllers/Sites/SiteChecklistTemplateController.php:19-41 | app/Http/Controllers/Sites/SiteChecklistTemplateController.php:43-64. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021034,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.store | sites.checklists.templates.destroy | sites.checklists.templates.update,sites/checklists/templates | sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,permission/direct-object denial applicability,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Exact access signal: ROUTE-2898 middleware web, auth, verified, permission:checklists.manage_templates; app/Http/Controllers/Sites/SiteChecklistTemplateController.php:19 | ROUTE-2899 middleware web, auth, verified, permission:checklists.manage_templates; app/Http/Controllers/Sites/SiteChecklistTemplateController.php:66 | ROUTE-2900 middleware web, auth, verified, permission:checklists.manage_templates; app/Http/Controllers/Sites/SiteChecklistTemplateController.php:43. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021035,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.destroy | sites.checklists.templates.update,sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,not-found/direct-object applicability,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact model-binding/find-or-fail signal in app/Http/Controllers/Sites/SiteChecklistTemplateController.php:66-77 | app/Http/Controllers/Sites/SiteChecklistTemplateController.php:43-64. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-021036,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,SITE-SITE-CHECKLIST-TEMPLATE,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CHECKLIST-TEMPLATE,"Sites, facilities and catering",sites.checklists.templates.destroy,sites/checklists/templates/{template},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,destructive confirmation applicability gap,material-state-applicability,app/Http/Controllers/Sites/SiteChecklistTemplateController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,"Destructive action token(s) destroy are exact, but no mapped page confirmation signal was established. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.",
VIS-021037,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.store,sites/{site}/contacts,Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,created/recorded,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): store at app/Http/Controllers/SiteContactController.php:13. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017717,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.destroy,sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,cancelled/removed/archived,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): destroy at app/Http/Controllers/SiteContactController.php:85. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
VIS-017719,SITE-SITE-CONTACT,SITE-SITE-CONTACT,SITE-SITE-CONTACT,exact_working_key,legacy feature_id exactly equals final working key SITE-SITE-CONTACT,"Sites, facilities and catering",sites.contacts.update,sites/{site}/contacts/{contact},Representative authorised role unavailable,Role/site/direct-object dependent,source-applicable; required viewports not executed,updated/revised,material-state-applicability,app/Http/Controllers/SiteContactController.php,exact source-applicability map,not executed; exact source evidence retained,,Applicable source state only; no universal checklist,Not safely reproducible,Exact controller action token(s): update at app/Http/Controllers/SiteContactController.php:49. This row establishes static applicability or an explicit evidence gap only; it is not runtime/visual proof.,
